atom1 bx by bz nx ny nz
652909 -0.480167 -0.55026 -0.68312 17 12 30
652910 -0.517896 -0.495776 -0.69713 17 12 30
652911 -0.381529 -0.531139 -0.756523 17 12 30
652912 -0.417428 -0.659979 -0.624645 17 12 30
652913 -0.619217 -0.42734 -0.65875 17 11 30
652914 -0.467763 -0.677018 -0.568194 17 11 29
652915 -0.605857 -0.52033 -0.601825 17 11 29
652916 -0.539239 -0.496012 -0.680583 17 11 29
652917 -0.509261 -0.499984 -0.700478 16 11 29
652918 -0.527387 -0.516484 -0.674617 16 11 29
652919 -0.535118 -0.456007 -0.71113 16 11 29
652920 -0.593337 -0.475588 -0.649436 16 11 28
652921 -0.525488 -0.52298 -0.671084 16 10 28
652922 -0.531625 -0.512457 -0.674361 16 10 28
652923 -0.563812 -0.426829 -0.707059 16 10 28
652924 -0.500721 -0.511751 -0.698133 15 10 28
652925 -0.542866 -0.511935 -0.665747 15 10 28
652926 -0.545963 -0.400199 -0.736047 15 10 27
652927 -0.480367 -0.480407 -0.733796 15 10 27
652928 -0.579687 -0.425878 -0.694688 15 10 27
652929 -0.55415 -0.362234 -0.749469 15 9 27
652930 -0.68598 -0.325895 -0.650557 15 9 27
652931 -0.719615 -0.375846 -0.583861 14 9 26
652932 0.212475 -0.28583 -0.934428 14 9 26
652933 0.232244 -0.240839 -0.942369 14 9 26
652934 0.18781 -0.274504 -0.943067 14 9 26
652935 0.198022 -0.254667 -0.946537 15 9 26
652936 0.227017 -0.244876 -0.942602 15 9 25
652937 0.393196 -0.146465 -0.907714 15 9 25
652938 0.654945 -0.000548727 -0.755676 15 9 25
652939 0.0765115 0.691033 -0.718763 15 9 25
652940 -0.687337 0.63061 -0.360415 15 9 25
652941 -0.676616 0.696489 -0.238945 15 9 25
652942 -0.767955 0.627095 -0.130373 14 9 25
652943 0.11527 0.854491 -0.506515 14 10 24
652944 0.191364 0.773902 -0.603701 14 10 24
652945 0.304897 0.916101 0.260378 15 10 24
652946 -0.552619 0.794854 0.250637 14 10 24
652947 -0.238579 0.880863 -0.408852 14 10 24
652948 -0.22799 0.948373 -0.220474 14 11 24
652949 0.19269 0.43143 -0.881328 14 11 24
652950 0.263986 0.41378 -0.871262 14 11 24
652951 0.491799 0.3206 -0.809537 14 11 24
652952 -0.0366563 0.977879 0.205934 15 11 24
652953 0.208286 0.906655 0.36687 15 11 24
652954 0.876711 0.403563 0.261753 15 12 24
652955 0.91986 0.34758 0.181787 15 12 24
652956 0.862828 0.443006 0.243461 15 12 24
652957 -0.454737 0.850759 0.263484 15 12 24
652958 -0.453956 0.832737 0.316975 15 12 24
652959 -0.447893 0.812503 0.373135 15 12 24
652960 0.33859 0.937213 -0.0835972 15 13 24
652961 0.323035 0.942385 0.0869403 15 13 24
652962 -0.72032 0.37677 0.582395 15 13 24
652963 0.03993 0.988018 0.149086 15 13 24
652964 -0.00341199 0.999312 0.0369298 15 13 24
652965 0.765661 0.598561 -0.235558 15 14 24
652966 0.960036 0.246137 -0.133216 15 14 24
652967 0.83387 -0.551156 0.0298036 15 14 24
652968 0.847391 -0.52988 -0.0340041 16 14 24
652969 0.258056 -0.571515 0.778959 16 13 24
652970 0.181109 -0.667353 0.722384 16 13 24
652971 0.853821 -0.52052 0.00692628 16 13 25
652972 0.625617 -0.242936 0.74134 16 13 25
652973 0.266773 0.551344 0.790476 16 13 25
652974 0.316527 0.442842 0.838869 16 13 25
652975 0.350991 0.781781 -0.515387 16 13 25
652976 -0.870488 0.473281 0.135112 16 13 25
652977 -0.933389 0.286843 0.215654 16 14 25
652978 -0.705268 -0.140297 0.69492 16 14 25
652979 -0.758005 -0.178501 0.627348 16 14 25
652980 -0.468316 -0.862226 0.192995 16 13 25
652981 -0.782413 -0.114767 0.612093 15 13 26
652982 -0.779725 -0.0360906 0.625081 15 13 26
652983 -0.0932106 -0.691581 0.71626 15 13 26
652984 0.0172644 -0.732424 0.68063 15 13 26
652985 -0.141598 -0.684287 0.715333 15 13 26
652986 0.0281662 -0.611227 0.790954 15 13 26
652987 0.0459221 -0.59321 0.803737 15 13 27
652988 0.695565 0.0581349 0.716107 15 12 27
652989 0.679637 -0.129159 0.722089 15 12 27
652990 0.616106 -0.22712 0.754208 15 12 27
652991 0.605333 -0.162821 0.779141 16 12 27
652992 0.372694 0.494564 0.785178 16 12 28
652993 0.43502 0.475091 0.764883 16 13 28
652994 0.421014 0.498317 0.75791 16 13 28
652995 0.273817 0.636127 0.721364 16 13 28
652996 0.414366 0.657106 0.629693 16 13 28
652997 -0.0611415 0.249317 0.96649 16 13 28
652998 -0.0727733 0.315733 0.946053 16 13 29
652999 -0.0922269 0.520919 0.84861 16 13 29
653001 0.523343 0.0748778 -0.848826 21 7 19
653002 0.480187 0.0919761 -0.87233 21 7 19
653003 0.255398 0.0514008 -0.965469 21 7 19
653004 0.24598 0.129243 -0.96062 21 7 19
653005 0.876124 -0.0171802 -0.48178 21 7 18
653006 0.785312 0.109586 -0.609324 21 7 18
653007 0.812057 0.0710399 -0.579238 21 7 18
653008 0.887625 -0.41781 0.193793 22 7 18
653009 0.423543 -0.740912 -0.521211 22 7 18
653010 0.535235 -0.754075 0.380651 22 6 18
653011 0.507086 -0.731326 0.456099 22 6 18
653012 -0.45632 -0.568944 0.684161 22 6 18
653013 -0.443038 0.122443 0.888102 22 6 19
653014 -0.330957 -0.0234077 0.943355 22 6 19
653015 -0.330239 -0.0517286 0.942479 22 6 19
653016 -0.324122 -0.0782175 0.942776 22 6 19
653017 -0.33595 0.0720416 0.939121 22 6 19
653018 -0.411142 -0.0247177 0.911236 22 6 20
653019 -0.288693 0.0633391 0.955324 21 6 20
653020 -0.262688 0.0871935 0.960933 21 6 20
653021 0.11501 -0.518423 0.847355 21 6 20
653022 -0.98846 -0.082835 0.12683 21 6 21
653023 -0.994783 0.0965908 0.0328298 21 6 21
653024 -0.674409 0.717137 0.17575 21 6 21
653025 -0.647278 0.722174 0.243916 21 6 21
653026 -0.721901 0.672132 0.164612 20 6 21
653027 0.150956 0.988514 0.00721704 20 7 21
653028 0.121943 0.992454 -0.0128263 20 7 21
653029 -0.589419 0.654345 0.473728 20 7 21
653030 -0.580917 0.532751 0.615395 20 7 21
653031 -0.884163 -0.311563 0.348116 20 7 21
653032 -0.87661 -0.0970452 0.471314 20 7 21
653033 0.378199 -0.863198 0.334446 20 7 21
653034 0.370857 -0.828615 0.419359 20 7 21
653035 -0.412136 -0.901135 0.134539 20 7 21
653036 -0.592242 -0.331046 -0.734614 20 6 21
653037 -0.653301 -0.389757 -0.649066 20 6 21
653038 -0.834505 -0.321481 -0.447494 19 6 21
653039 -0.50699 0.0938102 0.856832 19 6 21
653040 -0.388781 -0.00983662 0.921278 19 6 21
653041 -0.23223 0.0651466 0.970477 19 6 22
653042 -0.248291 0.223238 0.942611 19 6 22
653043 0.148604 -0.540734 0.827963 19 6 22
653044 0.643224 -0.57914 -0.500858 19 6 22
653045 0.970067 -0.168856 0.17452 19 6 22
653046 0.764697 0.613608 0.196783 19 6 22
653047 0.679387 0.351851 -0.643921 20 6 22
653048 0.307155 -0.452471 -0.837213 20 6 22
653049 0.309284 -0.352292 -0.883308 20 6 22
653050 0.420042 -0.495878 -0.760046 20 6 21
653051 -0.229185 -0.90222 -0.36534 20 6 21
653052 0.645135 -0.684919 -0.338654 20 6 21
653053 0.609627 -0.71398 -0.344366 20 5 21
653054 0.634302 -0.662548 -0.39836 20 5 21
653055 0.721305 -0.603706 -0.339495 21 5 21
653056 0.438605 0.0104733 -0.898619 21 5 21
653057 0.382967 0.0696042 -0.921136 21 5 20
653058 0.369271 -0.0102463 -0.929265 21 5 20
653059 0.422139 0.00555747 -0.906514 21 5 20
653060 0.445439 -0.0801916 -0.891714 21 5 20
653061 0.445452 0.135473 -0.884997 21 5 20
653062 0.448977 0.115774 -0.886011 21 5 19
653063 0.394793 -0.0569212 -0.917005 21 5 19
653064 0.386337 -0.0314692 -0.921821 21 5 19
653065 0.449469 -0.018412 -0.893106 22 5 19
653066 0.336961 0.109014 -0.935186 22 5 18
653067 0.308586 0.0822611 -0.947633 22 5 18
653068 0.275139 0.00209046 -0.961402 22 5 18
653069 0.440057 0.0178329 -0.897793 22 5 18
653070 0.430145 -0.0926484 -0.897993 22 5 18
653071 0.544033 -0.155961 -0.824442 22 5 17
653072 0.59591 -0.0461115 -0.801727 22 5 17
653073 0.918556 0.189928 0.346672 22 5 17
653074 0.283053 0.122696 0.951224 23 5 17
653075 -0.47544 -0.320051 0.819466 23 5 18
653076 0.0958946 0.431507 0.896998 23 5 18
653077 0.231379 0.462759 0.855756 23 5 18
653078 0.126931 0.365995 0.92192 23 5 18
653079 0.10158 -0.460469 0.881844 23 5 18
653080 0.095409 -0.586886 0.804029 23 5 19
653081 -0.367909 0.161807 0.915675 23 5 19
653082 -0.647185 0.097118 0.756121 23 5 19
653083 -0.00749084 -0.495616 0.86851 22 5 19
653084 0.101189 -0.419646 0.90203 22 5 19
653085 0.895807 -0.206405 0.393609 23 5 20
653086 0.805766 -0.131951 0.577347 23 5 20
653087 0.856449 -0.0941278 0.507577 23 5 20
653088 0.90329 -0.0254423 0.428276 23 5 20
653089 0.895283 0.00543112 0.445465 23 5 20
653090 0.674076 0.722953 0.151529 24 5 20
653091 0.587289 0.791353 0.169859 24 5 20
653092 0.59025 0.806915 0.0222296 24 5 20
653093 0.612697 0.786257 0.0800156 24 5 20
653094 0.59243 0.801862 0.077738 24 6 20
653095 0.718077 0.684022 0.128375 24 6 20
653096 0.650874 0.744116 0.150515 25 6 20
653097 0.606671 0.745728 0.27539 25 6 20
653098 0.675094 0.713645 0.186974 25 6 20
653099 0.475503 0.866417 0.152377 25 7 20
653181 0.739249 -0.60049 -0.304831 24 32 32
653182 0.669629 -0.69296 -0.267213 24 32 32
653183 0.76426 -0.548993 -0.338397 25 32 32
653184 0.663244 -0.593944 -0.455343 25 32 32
653185 0.71277 -0.51623 -0.474832 25 32 32
653186 0.772018 -0.564055 -0.292968 25 32 32
653187 0.705924 -0.664411 -0.245415 25 32 31
653188 0.693444 0.329885 0.640556 25 32 31
653189 0.795182 -0.469407 0.383852 26 32 32
653190 0.827876 -0.464651 0.3142 26 31 32
653191 0.782718 0.42481 0.45485 26 31 32
653192 0.0911308 0.928609 0.359695 26 32 32
653193 -0.472506 0.879576 -0.0555441 26 32 32
653194 -0.862522 0.147302 -0.484104 26 32 32
653195 -0.698098 0.6728 0.244947 26 32 32
653196 -0.644239 0.733417 0.216923 26 32 32
653197 -0.710633 0.680268 0.179543 25 32 32
653201 0.160551 0.820939 -0.547981 28 24 25
653202 0.423454 0.846702 0.322153 28 24 25
653203 0.44753 0.872705 0.195199 28 25 25
653204 0.452496 0.790136 0.413441 28 25 25
653205 0.939867 -0.143541 -0.309914 28 25 25
653206 0.885799 -0.0931668 -0.454622 29 25 25
653207 0.900127 0.131199 -0.4154 29 25 25
653208 0.881622 0.122922 -0.455667 29 25 25
653209 0.900939 0.134327 -0.412631 29 25 24
653210 0.92977 -0.0826941 -0.358732 30 25 24
653211 0.951436 0.107263 -0.288555 30 25 24
653212 0.965518 0.0213768 -0.259456 30 25 24
653213 0.955093 0.143932 -0.258998 30 25 24
653214 0.938706 0.0427829 -0.342053 31 25 24
653215 0.969132 0.0780886 -0.233849 31 25 24
653216 0.935803 0.117808 -0.332255 31 25 24
653217 0.950371 0.0146986 -0.310771 31 25 24
653218 0.939278 0.0126105 -0.342924 31 25 24
653219 0.94408 0.0183912 -0.329202 32 25 24
653220 0.947999 -0.116813 -0.296061 32 25 24
653221 0.948905 -0.1412 -0.28221 32 25 23
653222 0.870358 -0.162561 -0.464813 32 25 23
653401 0.0442557 -0.925762 0.375509 13 29 19
653402 0.510315 -0.758218 -0.405813 13 29 19
653403 0.520937 -0.703095 -0.484026 13 29 19
653404 0.610491 -0.630608 -0.479202 13 29 19
653405 0.587887 -0.599332 -0.543314 13 29 19
653406 0.541162 -0.742525 -0.394716 13 29 19
653407 0.543125 -0.73216 -0.411044 14 28 19
653408 0.637033 -0.689781 -0.344079 14 28 19
653409 0.559243 -0.71216 -0.424353 14 28 19
653410 0.594058 -0.627355 -0.503508 14 28 18
653411 0.573207 -0.760818 -0.304285 14 28 18
653412 0.506207 -0.693114 -0.513175 14 28 18
653413 0.60526 -0.47649 -0.637666 14 27 18
653414 0.694581 -0.514431 -0.502911 15 27 18
653415 0.612849 -0.54751 -0.56978 15 27 18
653416 0.557706 -0.604994 -0.568284 15 27 18
653417 0.655748 -0.578063 -0.485631 15 27 18
653418 0.575395 -0.532266 -0.620977 15 27 17
653419 0.441512 -0.564271 -0.697614 15 27 17
653420 0.527607 -0.57391 -0.626305 15 26 17
653421 0.544577 -0.63336 -0.549811 16 26 17
653422 0.506629 -0.666304 -0.547144 16 26 17
653423 0.397818 -0.795049 -0.457862 16 26 17
653424 0.388618 -0.856071 -0.340761 16 26 17
653425 -0.537538 -0.809359 -0.236623 16 26 17
653426 -0.405222 -0.87998 -0.24785 16 25 16
653427 -0.371406 -0.908863 -0.189802 16 25 16
653428 -0.258865 -0.78513 0.562636 16 25 16
653429 0.283557 -0.766791 -0.575871 16 25 16
653430 0.924623 -0.274953 -0.263579 16 25 16
653431 -0.116638 -0.955992 0.269212 16 24 16
653432 0.0128393 -0.991315 0.130878 16 24 16
653433 0.0199117 -0.975868 0.217451 16 24 16
653434 -0.0722964 -0.974655 0.21171 16 24 17
653435 -0.667468 -0.24819 0.70206 16 24 17
653436 -0.609387 0.634955 0.474847 16 24 17
653437 -0.505466 0.673412 0.539463 15 24 17
653438 -0.550641 0.739683 0.386864 15 24 17
653439 -0.504407 0.737759 0.448648 15 24 17
653440 0.752239 0.491576 0.438737 15 24 17
653441 -0.510845 0.811491 0.28376 15 24 17
653442 -0.435765 0.791842 0.427897 15 25 17
653443 -0.647158 0.590189 0.482559 15 25 18
653444 -0.670635 0.665249 0.328167 15 25 18
653445 -0.801282 0.56659 0.192152 15 25 18
653446 -0.914149 -0.162721 -0.371287 14 25 18
653447 -0.89269 -0.22529 -0.390318 14 25 18
653448 -0.889352 -0.0629853 -0.452864 14 25 17
653449 -0.920253 -0.00944042 -0.391211 14 25 17
653450 -0.815801 -0.053982 -0.575808 13 25 17
653451 -0.826966 -0.0686523 -0.558045 13 25 17
653452 -0.809627 0.0177898 -0.586675 13 25 17
653453 -0.824582 0.0575621 -0.562807 13 25 17
653454 -0.338188 0.812341 -0.475111 13 25 17
653455 -0.278123 0.935162 -0.219362 13 25 17
653456 0.455955 0.620862 -0.63768 13 26 17
653457 0.658574 0.478805 -0.580539 13 26 16
653458 0.144059 -0.27006 -0.952006 13 26 16
653459 -0.155789 -0.235616 -0.959278 13 26 16
653460 -0.28354 -0.244826 -0.927181 13 26 16
653461 -0.380084 -0.0998629 -0.919545 13 26 15
653462 0.244627 -0.747587 -0.617471 13 25 15
653463 0.230159 -0.642043 -0.731305 13 25 15
653464 0.164027 -0.556483 -0.814507 13 25 15
653465 0.152665 -0.664617 -0.731421 13 25 15
653466 0.081724 -0.706944 -0.702532 13 25 15
653467 -0.909337 -0.101275 -0.403546 13 25 14
653468 -0.38901 -0.32941 -0.860326 13 25 14
653469 -0.332237 -0.434879 -0.836958 13 25 14
653470 -0.333405 -0.56289 -0.756304 12 24 14
653471 -0.433796 -0.449653 -0.78079 12 24 14
653472 -0.387544 -0.476286 -0.789279 12 24 13
653473 -0.433235 -0.547682 -0.715788 12 24 13
653474 -0.496076 -0.513879 -0.699884 12 24 13
653475 -0.429137 -0.61777 -0.65894 12 24 13
653476 -0.909095 -0.118958 -0.399244 12 24 13
653477 -0.895938 -0.137064 -0.422502 12 24 13
653478 -0.883585 -0.209417 -0.418834 11 24 13
653479 -0.645384 0.533334 -0.546841 11 24 12
653480 -0.635917 -0.734928 -0.235565 11 24 12
653481 -0.990577 -0.0374714 0.131729 11 24 12
653482 -0.623457 0.68669 -0.373842 11 24 12
653483 0.24285 0.745593 -0.620577 10 24 12
653484 0.270825 0.592152 -0.758953 11 24 12
653485 0.419679 0.583708 -0.695093 11 24 12
653486 0.447111 0.561796 -0.696044 11 24 12
653487 0.482971 0.603072 -0.634858 11 24 12
653488 0.434377 0.574761 -0.693518 11 25 11
653489 0.492863 0.644059 -0.585042 11 25 11
653490 0.481338 0.738181 -0.472656 11 25 11
653491 0.487132 0.709762 -0.508863 11 25 11
653492 0.431709 0.698764 -0.5704 11 25 11
653493 0.439097 0.605981 -0.66331 12 25 11
653494 0.377546 0.617215 -0.690294 12 26 11
653495 0.440043 0.620579 -0.649033 12 26 10
653496 0.46168 0.661061 -0.591481 12 26 10
653497 0.861504 0.0974615 -0.498309 12 26 10
653498 0.843974 0.327318 -0.424936 12 26 10
653499 0.912163 0.301936 -0.277115 12 26 10
653513 -0.460796 -0.108623 0.880834 32 27 27
653514 -0.456385 -0.256006 0.852158 32 27 28
653515 -0.606215 -0.220238 0.764198 32 27 28
653516 -0.585432 -0.252482 0.770404 32 27 28
653517 -0.507675 -0.220861 0.832758 32 27 28
653518 -0.405467 -0.176786 0.896852 32 27 28
653519 -0.468133 -0.187985 0.863431 32 26 29
653520 -0.48079 -0.36247 0.798408 32 26 29
653521 -0.511761 -0.386833 0.767112 32 26 29
653522 -0.53232 -0.234131 0.813522 31 26 29
653523 -0.493755 -0.259097 0.830105 31 26 29
653524 -0.420064 -0.222587 0.879774 31 26 30
653525 -0.503772 -0.215507 0.836523 31 26 30
653526 -0.493402 -0.184894 0.849923 31 26 30
653527 -0.538491 -0.203841 0.817604 31 26 30
653528 -0.604906 -0.247536 0.756845 31 26 30
653529 -0.635796 -0.373365 0.675546 30 26 31
653530 -0.639215 -0.364054 0.677398 30 26 31
653531 -0.954572 -0.259632 -0.14623 30 26 31
653532 -0.595816 0.635919 -0.490521 30 26 31
653533 -0.873453 -0.442821 0.20246 30 26 31
653534 -0.44716 -0.539335 0.713558 30 26 31
653535 -0.96023 -0.0800682 0.267483 29 26 31
653536 -0.390129 0.321027 -0.862983 29 26 31
653537 -0.469027 0.339314 -0.815402 29 26 31
653538 -0.395758 0.486385 -0.778977 29 26 30
653539 -0.33827 0.506983 -0.792806 29 26 30
653540 0.196138 0.972842 -0.122913 29 26 30
653541 0.0123966 0.970592 -0.240412 29 26 30
653542 0.679836 0.357724 -0.640201 29 26 30
653543 0.631577 0.412649 -0.656377 29 27 30
653544 0.550008 0.408134 -0.728641 29 27 30
653545 0.456159 0.410563 -0.789529 29 27 29
653546 0.519535 0.408059 -0.750714 30 27 29
653547 0.621343 0.298201 -0.724575 30 27 29
653548 0.449363 0.393899 -0.801821 30 27 29
653549 0.398074 0.365587 -0.841358 30 27 29
653550 0.607194 0.226027 -0.761727 30 27 28
653551 0.573425 0.374144 -0.728835 30 27 28
653552 0.460975 0.344812 -0.817684 30 27 28
653553 0.527627 0.190344 -0.827876 30 27 28
653554 0.562364 0.23211 -0.793645 31 27 28
653555 0.478939 0.309946 -0.82131 31 28 28
653556 0.45465 0.408106 -0.791671 31 28 27
653557 0.487858 0.426796 -0.761472 31 28 27
653558 0.552876 0.285102 -0.782972 31 28 27
653559 0.114793 -0.545021 -0.830527 31 28 27
653560 0.998629 0.00170124 -0.0523132 31 28 27
653561 0.996694 0.0764757 -0.0274231 32 28 27
653562 0.616515 -0.564942 -0.548407 32 28 27
653563 -0.711524 -0.593411 -0.376294 32 28 26
653564 -0.640682 -0.661123 -0.390438 32 27 26
653565 -0.908587 0.0582912 0.413609 31 27 26
653566 -0.974609 0.0483177 0.218638 31 27 26
653567 -0.970504 -0.125134 0.206065 31 27 26
653568 -0.927847 -0.180363 0.326451 31 27 27
653569 -0.836497 -0.333143 0.435073 30 27 27
653570 -0.626398 0.554732 0.547628 30 27 27
653571 -0.544652 0.429519 0.720325 30 27 27
653572 -0.628059 0.334221 0.702736 30 27 27
653573 -0.691162 0.710737 -0.130951 30 28 27
653574 -0.654818 -0.393529 0.645251 30 28 27
653575 -0.739756 -0.368716 0.562858 29 28 27
653576 -0.693092 -0.268069 0.66915 29 27 28
653577 -0.689222 -0.300798 0.659162 29 27 28
653578 -0.628004 -0.43519 0.645152 29 27 28
653579 -0.605245 -0.546405 0.578896 29 27 28
653580 -0.606242 -0.508041 0.611854 29 27 28
653581 0.212622 -0.532998 0.818966 29 27 28
653582 -0.531724 -0.735625 0.419673 29 27 28
653583 -0.362913 -0.757364 0.542857 28 27 29
653584 -0.873858 -0.251764 0.415917 28 26 29
653585 -0.971612 -0.197494 0.130253 28 26 29
653586 -0.337612 0.443712 -0.830143 28 26 29
653587 0.511421 0.594025 -0.620953 28 27 29
653588 0.46144 0.745642 -0.480719 28 27 28
653589 -0.376748 0.812646 -0.444597 28 27 28
653590 0.505745 0.807837 -0.30269 28 27 28
653591 0.603964 0.144469 -0.783809 28 27 28
653592 0.552135 0.248755 -0.795781 28 27 28
653593 0.549324 0.225088 -0.804723 29 27 28
653594 0.58013 0.812816 -0.0527211 29 27 28
653595 0.302967 0.459357 -0.834986 29 28 27
653596 0.393016 0.478564 -0.785184 29 28 27
653597 0.567687 0.484837 -0.66533 29 28 27
653598 0.003098 0.0726997 -0.997349 29 28 27
653599 0.709851 0.0740408 -0.700449 29 28 27
653736 -0.0740399 -0.617251 -0.783275 14 25 32
653737 -0.485584 -0.764759 0.4235 13 25 32
653738 -0.436081 -0.811924 0.388088 13 24 32
653801 -0.73322 0.181655 -0.655279 15 31 26
653802 -0.805577 -0.581702 -0.112554 15 31 26
653803 -0.740267 -0.663198 -0.11033 15 31 26
653804 0.0437473 -0.940752 0.336261 14 31 26
653805 -0.0081914 -0.856858 -0.515487 14 30 26
653806 0.0639232 -0.672975 -0.736898 14 30 26
653807 0.129413 -0.571284 -0.810485 14 30 26
653808 0.32123 -0.67874 0.660396 15 30 26
653809 0.859769 -0.510087 -0.0246631 15 30 26
653810 0.699072 -0.0700083 -0.711616 15 30 26
653811 0.748011 0.00470833 -0.66367 15 30 25
653812 0.569449 0.0524762 -0.82035 15 30 25
653813 0.686498 -0.0764471 -0.723101 15 30 25
653814 0.599262 0.106254 -0.793471 16 30 25
653815 0.766124 -0.0328902 -0.641851 16 30 25
653816 0.769614 -0.031823 -0.637716 16 30 25
653817 0.651929 -0.0918948 -0.752691 16 30 24
653818 0.640793 -0.125907 -0.757319 16 29 24
653819 0.727913 -0.118521 -0.675348 16 29 24
653820 0.649151 -0.222345 -0.727438 17 29 24
653821 0.723209 -0.200796 -0.660794 17 29 24
653822 0.751759 -0.0120938 -0.659327 17 29 23
653823 0.788667 -0.01935 -0.614516 17 29 23
653824 0.750846 -0.138621 -0.645766 17 29 23
653825 0.716599 -0.240801 -0.654599 17 29 23
653826 0.658148 -0.144765 -0.73884 18 29 23
653827 0.70912 -0.164916 -0.685531 18 29 23
653828 0.768004 -0.149689 -0.622706 18 29 23
653829 0.74183 -0.0911904 -0.664359 18 29 22
653830 0.686334 -0.229254 -0.690209 18 29 22
653831 0.611195 -0.272912 -0.742939 18 29 22
653832 0.0955808 -0.946621 0.307852 19 29 22
653833 -0.0731454 -0.944656 0.319803 19 29 22
653834 -0.782882 0.12179 0.610133 18 29 22
653835 -0.721362 0.151296 0.67583 18 29 22
653836 -0.662518 0.223681 0.714869 18 29 22
653837 -0.720886 0.264201 0.640719 18 29 23
653838 -0.804967 0.219076 0.551393 18 29 23
653839 -0.801983 0.140109 0.580683 18 29 23
653840 -0.688263 0.2418 0.683978 17 29 23
653841 -0.750336 0.215822 0.624834 17 29 23
653842 -0.811507 0.0467661 0.582468 17 29 23
653843 -0.75319 0.0438932 0.656337 17 29 24
653844 -0.667849 0.0909668 0.738717 17 29 24
653845 -0.655764 0.135034 0.742791 16 29 24
653846 -0.718763 0.155364 0.677674 16 29 24
653847 -0.721186 0.199095 0.663515 16 29 24
653848 -0.511032 0.0498716 0.858114 16 29 24
653849 -0.525673 -0.0271315 0.850254 16 29 25
653850 -0.60166 0.121735 0.789421 16 29 25
653851 -0.601962 -0.114282 0.790305 16 29 25
653852 -0.639233 -0.0429249 0.767814 15 29 25
653853 -0.714532 -0.0540203 0.697514 15 29 25
